Descrição do Item;Unid.;Cód.Grupo;GRUPO DE PRODUTOS;INSUMOS/PRODUTOS;FORNECEDOR/PRODUTOS
Martelo rompedor eletrico;UN;37.4;MÁQUINA E EQUIPAMENTO;MARTELO ROMPEDOR;
Martelo rompedor hidraulico;UN;37.4;MÁQUINA E EQUIPAMENTO;MARTELO ROMPEDOR;
Martelo rompedor pneumatico;UN;37.4;MÁQUINA E EQUIPAMENTO;MARTELO ROMPEDOR;
Martelo rompedor, elétrico, potência 1,5 kW, capacidade para furos diâ;UN;37.4;MÁQUINA E EQUIPAMENTO;MARTELO ROMPEDOR;
Martelo rompedor, pneumático, capacidade de furos diâmetro até 32 mm -;UN;37.4;MÁQUINA E EQUIPAMENTO;MARTELO ROMPEDOR;
Martelo Unha Carpinteiro 29mm;UN;23;FERRAMENTA;MARTELO;
Máscara com Proteção Facial ( para Carpinteiros);UN;14;EPI;MÁSCARA;
Mascara para po;UN;14;EPI;MASCARA;
Máscara para serralheiro;UN;14;EPI;MÁSCARA;
Máscara para Soldador;UN;14;EPI;MÁSCARA;
Máscara proteção;UN;14;EPI;MÁSCARA;
Máscara Respiratória  com Filtro para Prod Químico;UN;14;EPI;MÁSCARA;
Máscara Respiratória Descartável com Válvula VPOP 2;UN;14;EPI;MÁSCARA;
Massa a base de epóxi;L;42;PINTURA ;MASSA;
Massa acrilica;L;42;PINTURA ;MASSA;
Massa asfaltica para reparos;KG;30;IMPERMEABILIZAÇÃO;MASSA ;
Massa asfaltica para vedacao;KG;30;IMPERMEABILIZAÇÃO;MASSA ;
Massa cimenticia travertino;KG;42;PINTURA ;MASSA;
Massa corrida para madeira;L;42;PINTURA ;MASSA;
Massa corrida para parede, base acrilica;L;42;PINTURA ;MASSA;
Massa corrida para parede, base PVA;L;42;PINTURA ;MASSA;
Massa oleo;L;42;PINTURA ;MASSA;
Massa para textura;KG;42;PINTURA ;MASSA;
Massa para vidros;KG;55;VIDRO E ESPELHO;MASSA;
Massa plástica Branca 400gr;UN;29;HIDROSANITÁRIO E GAS;MASSA;
Massa plastica para vedacao;KG;30;IMPERMEABILIZAÇÃO;MASSA ;
Massa PVA;L;42;PINTURA ;MASSA;
Mastique ou junta de dilatacao;KG;30;IMPERMEABILIZAÇÃO;MASTIQUE ;
Mastro de ferro galvanizado para pára-raios simples (comprimento: 6,00;UN;13;ELÉTRICA, TELEFONE E LÓGICA;MASTRO;
Materiais de antena coletiva TV/FM;VB;13;ELÉTRICA, TELEFONE E LÓGICA;ANTENA ;
Materiais de construção em geral;UN;57;DIVERSOS;DIVERSOS;
Materiais de interfonia;VB;13;ELÉTRICA, TELEFONE E LÓGICA;INTERFONIA;
Materiais de telefonia;VB;13;ELÉTRICA, TELEFONE E LÓGICA;TELEFONIA;
Materiais de Tv a cabo;VB;13;ELÉTRICA, TELEFONE E LÓGICA;TV A CABO;
Material Completo para Instalação de Antenas, Interfones e Telefonia T;UN;13;ELÉTRICA, TELEFONE E LÓGICA;LÓGICA;
Material Eletrico Diversos;UN;13;ELÉTRICA, TELEFONE E LÓGICA;DIVERSOS;
Medicamentos (caixa primeiros socorros);UN;67;PRIMEIROS SOCORROS;MEDICAMENTO;
Medidor de Tensão Sonora 90x600V EZ ALE Mini;UN;13;ELÉTRICA, TELEFONE E LÓGICA;MEDIDOR;
Meia canaleta concreto estrutural (14 x 19 x 39)cm;UN;4.4;ALVENARIA;MEIA CANALETA CONCRETO;
Meia canaleta concreto estrutural (19 x 19 x 39)cm;UN;4.4;ALVENARIA;MEIA CANALETA CONCRETO;
Membrana acrilica para impermeabilizacao;KG;30;IMPERMEABILIZAÇÃO;MEMBRANA ;
Membrana asfaltica para impermeabilizacao;KG;30;IMPERMEABILIZAÇÃO;MEMBRANA ;
Mesa lateral duplo 120x060 2 gavetas;UN;16;EQUIPAMENTO PARA ESCRITÓRIO;MESA;
Mestra metalica para nivelamento;UN;37.1;MÁQUINA E EQUIPAMENTO;MESTRA METALICA ;
Metalon;UN;74;PERFIL METÁLICO;METALON;
Mezanino metalico;M2;16;EQUIPAMENTO PARA ESCRITÓRIO;MEZANINO;
Micro-Compoutador;UN;16;EQUIPAMENTO PARA ESCRITÓRIO;MICRO-COMPUTADOR;
Mictorio de louca;UN;36;LOUÇA SANITÁRIA;MICTORIO;
Mini grua;UN;37.14;MÁQUINA E EQUIPAMENTO;MINI GRUA;
Mini-jerica;UN;37.9;MÁQUINA E EQUIPAMENTO;MINI JERICA;
Minuteria;UN;13;ELÉTRICA, TELEFONE E LÓGICA;MINUTERIA;
Misturador de bide;UN;39;METAL SANITÁRIO E ACESSÓRIO;MISTURADOR;
Misturador de cozinha, de bancada com bica movel;UN;39;METAL SANITÁRIO E ACESSÓRIO;MISTURADOR;
Misturador de cozinha, de parede com bica movel;UN;39;METAL SANITÁRIO E ACESSÓRIO;MISTURADOR;
Misturador para lavatorio com bica alta;UN;39;METAL SANITÁRIO E ACESSÓRIO;MISTURADOR;
Misturador para lavatorio com bica baixa;UN;39;METAL SANITÁRIO E ACESSÓRIO;MISTURADOR;
Misturador para massa (Masseira);UN;37.4;MÁQUINA E EQUIPAMENTO;MISTURADOR ;
Módulo de tomada 4x4;UN;13;ELÉTRICA, TELEFONE E LÓGICA;MÓDULO;
Moldura de concreto;M;47;PRÉ-MOLDADO DE CONCRETO;MOLDURA ;
Moldura de EPS;UN;47;PRÉ-MOLDADO DE CONCRETO;MOLDURA;
Moldura em gesso;M;28.1;FORRO E DIVISÓRIA;MOLDURA GESSO;
Monitor;UN;16;EQUIPAMENTO PARA ESCRITÓRIO;MONITOR;
Morsa Para Corte De Canos E Tubos;UN;23;FERRAMENTA;MORSA;
Motoescreiper sobre pneus, diesel, potência 265 HP, capacidade 13 m³ -;UN;37.4;MÁQUINA E EQUIPAMENTO;MOTOESCREIPER;
Motoniveladora;UN;37.11;MÁQUINA E EQUIPAMENTO;MOTONIVELADORA;
Motoniveladora sobre pneus, diesel, potência 125 HP - aquisição;UN;37.11;MÁQUINA E EQUIPAMENTO;MOTONIVELADORA;
Motores em geral;UN;83;MOTORES;MOTORES;
Mourão de concreto;UN;47;PRÉ-MOLDADO DE CONCRETO;MOURÃO;
Mouse;UN;16;EQUIPAMENTO PARA ESCRITÓRIO;MOUSE;
Movel pré-moldado de marmorite;UN;62;MARMORITE;MOVEL;
Mufla Alumínio ( Tampa de Poste) E 2;UN;13;ELÉTRICA, TELEFONE E LÓGICA;TAMPA;
Multimetro Digital;UN;13;ELÉTRICA, TELEFONE E LÓGICA;MULTIMETRO;
Neoprene com fretagem;UN;40;NEOPRENE;NEOPRENE;
Neoprene sem fretagem;UN;40;NEOPRENE;NEOPRENE;
Neutrol;L;30;IMPERMEABILIZAÇÃO;NEUTROL ;
Niple com Bucha e Arruela para Eletroduto 1;UN;13;ELÉTRICA, TELEFONE E LÓGICA;NIPLE;
Niple com Bucha e Arruela para Eletroduto 3;UN;13;ELÉTRICA, TELEFONE E LÓGICA;NIPLE;
Niple com Bucha e Arruela para Eletroduto 4;UN;13;ELÉTRICA, TELEFONE E LÓGICA;NIPLE;
Niple duplo de PVC  (diâmetro da seção: 1/2 );UN;29;HIDROSANITÁRIO E GAS;NIPLE;
Niple pvc 1.1/2 com rosca;UN;29;HIDROSANITÁRIO E GAS;NIPLE;
Niple pvc 1.1/4 com rosca;UN;13;ELÉTRICA, TELEFONE E LÓGICA;NIPLE;
Niple pvc 2 com rosca;UN;13;ELÉTRICA, TELEFONE E LÓGICA;NIPLE;
Niple pvc 3 com rosca;UN;13;ELÉTRICA, TELEFONE E LÓGICA;NIPLE;
Nível a Laser;UN;23;FERRAMENTA;NÍVEL;
Nivel a laser e acessorios;UN;23;FERRAMENTA;NIVEL;
Nível de mão;UN;23;FERRAMENTA;NÍVEL;
Nivelador de laje;MIL;37.1;MÁQUINA E EQUIPAMENTO;NIVELADOR ;
Note Book CCE U45L Intel Dual Core 847;UN;16;EQUIPAMENTO PARA ESCRITÓRIO;NOTE;
Note Book Positivo Stilo XR2998 Intel Dual Core;UN;16;EQUIPAMENTO PARA ESCRITÓRIO;NOTEBOOK;
Notebook;UN;16;EQUIPAMENTO PARA ESCRITÓRIO;NOTEBOOK;
Oculos;UN;14;EPI;OCULOS;
Olhal para parafuso tipo M16 (bitola: 5/8 );UN;26;FIXAÇÃO ;OLHAL;
Organizador de Chaves caixa c/ 100 chaveiros sortidos;UN;16;EQUIPAMENTO PARA ESCRITÓRIO;ORGANIZADOR;
Pa;UN;23;FERRAMENTA;PA;
Pá bico c/ cabo;UN;23;FERRAMENTA;PÁ ;
Pa Bico s/cabo;UN;23;FERRAMENTA;PA;
Pá carregadeira  pneus, diesel, potência 180 HP,  3,3 m³ - aquisição;UN;37.11;MÁQUINA E EQUIPAMENTO;PÁ-CARREGADEIRA ;
Pa de lixo;UN;34;LIMPEZA;PA;
Pá de lixo;UN;23;FERRAMENTA;PÁ;
Pá quadrada Nº3 cabo de madeira;UN;23;FERRAMENTA;PÁ;
Pá vanga 3 s/ cabo;UN;23;FERRAMENTA;PÁ;
Pá-carregadeira sobre pneus, diesel, potência 114 HP, capacidade 2,1 m;UN;37.11;MÁQUINA E EQUIPAMENTO;PÁ-CARREGADEIRA ;
Palha de aco;PCT;34;LIMPEZA;PALHA;
Palha de aço (pacote com 20 unidades);UN;34;LIMPEZA;PALHA DE;
Palmilha de Aço;UN;14;EPI;PALMILHA;
Pano de chao;UN;34;LIMPEZA;PANO;
Papel higienico;F;34;LIMPEZA;PAPEL;
Papelão ondulado (rolo);UN;50;PROTEÇÃO DE PISO;PAPELÃO;
Paquimetro;UN;23;FERRAMENTA;PAQUIMETRO;
Par Cleats p/ 4 Cabos 16 a 35mm de louça com parafuso;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PAR CLEATS;
Para raio;CJ;13;ELÉTRICA, TELEFONE E LÓGICA;PARA-RAIO;
Para-raio;UN;85;PARA-RAIO;PARA-RAIO;
Pára-raio captor franklin DR-001 300mm;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PÁRA-RAIO;
Pára-raio de porcelana tipo valvula para poste ou cabine primaria (ten;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PÁRA-RAIO;
Parafuso;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso (bicromatizado) cabeça sextavada 3/8” x 1.1/2”;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso 3 mm cabeça de panela;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso Alongador para Caixinha 4x2;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso auto-atarrax cab chata fenda 12 - zinc  25mm / diâm : 5,50mm;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso auto-atarraxante cabeça chata fenda phillips - zincado branco;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso auto-atarraxante cabeça Sextavada   -  (comprimento: 4,2 x 32;UN;26;FIXAÇÃO ;PARAFUSO ;
Parafuso cab abaulada M16 (comp: 45 mm / diâm da seção: 16 mm);UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso cabeça abaulada M10 (comprimento: 115 mm / diâmetro da seção:;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso cabeça abaulada M16 (comprimento: 150 mm / diâmetro da seção:;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso Cabeça Chata  Alumínio 1/4 x 7/8;UN;26;FIXAÇÃO ;PARAFUSO ;
Parafuso Cabeça Chata Alumínio ( 1/4 x 7/8 ) com Porca Sextavada Alumí;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso Cabeça Chata Alumínio 1/4X 5/8;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PARAFUSO;
Parafuso Cabeça de Lentilha 3/8;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso cabeça quadrada (comprimento: 45 mm / diâmetro da seção: 16 m;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso cabeça sextavada c/ bucha 08;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso cabeça sextavada c/ bucha 10;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso cabeça sextavada c/ bucha 12;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso Cabeça Sextavada c/ bucha 6;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso Cabeça Sextavada com porca e arruela  08 mm;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso Cabeça Sextavada com porca e arruela 10 mm;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso Cabeça Sextavada Rosca Soberba M6 x 45mm;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso com rosca soberba galvanizado (comprimento: 110,00 mm / diâme;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso com rosca soberba galvanizado (comprimento: 130,00 mm / diâme;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso com rosca soberba galvanizado (comprimento: 165,00 mm / diâme;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso com rosca soberba galvanizado (comprimento: 180,00 mm / diâme;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso com rosca soberba galvanizado (comprimento: 230,00 mm / diâme;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso com rosca soberba galvanizado (comprimento: 250,00 mm / diâme;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso com rosca soberba galvanizado (comprimento: 85,00 mm / diâmet;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso cromado (comprimento: 2 1/2  / diâmetro nominal: 1/4 );UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso e Bucha de Nylon S8;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso fenda;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso fenda s-06 (emb 50 pçs);UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso fenda s-10 (emb 50 pçs);UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso Fix PT. Chata PH 3,5X20 C/500;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso madeira cabeça chata fenda simples - zincado branco (comprime;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso para  lavatório;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso para  tanque 12cm comp com Bucha FU12;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso para base fusível - Diazed 25 A (comprimento: 13,00 mm / tipo;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso para base fusível - Diazed 63 A (comprimento: 13,00 mm / tipo;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso para Caixinha 4x2 ( 3cm);UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso para Fixação de Cumeeiras ( Longo);UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso para Fixação de Telhas Onduladas;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso para Serra Marmore  Allen Carbon;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso para tanque de Louça (comprimento 9cm / com Bucha 12);UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso para vaso sanitário;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso Philips;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso philips com bucha 4mm;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso prisioneiro (comprimento: 130,00 mm / diâmetro nominal: 3/8 );UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso prisioneiro (comprimento: 160,00 mm / diâmetro nominal: 1/2 );UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso prisioneiro (comprimento: 235,00 mm / diâmetro nominal: 3/4 );UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso sextavada 1/4x 45;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso sextavada 1/4x 50;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso Sextavado;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso sextavado 1/4 x 3/4 com porca e arruela;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso sextavado 1/4x 90mm;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso sextavado com rosca soberba zincado  (comprimento: 40,00 mm /;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso sextavado zincado 1/4 x 1.1/4;UN;26;FIXAÇÃO ;PARAFUSO;
Parafuso Trombeta ponta Agulha para Dry Wall ( 3,5 x 45 );UN;26;FIXAÇÃO ;PARAFUSO;
Parede em marmore;M2;38;MÁRMORE E GRANITO;PAREDE;
Passa fio Reforçado de 10m;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PASSA FIO;
Passa fio reforçado, c/ 15m;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PASSA FIO;
Pasta Dox 1,5 kg;UN;29;HIDROSANITÁRIO E GAS;PASTA;
Pasta lubrificante para tubo de PVC embalagem com 160gr;UN;29;HIDROSANITÁRIO E GAS;PASTA;
Pasta lubrificante para tubo de PVC embalagem com 2400G;UN;29;HIDROSANITÁRIO E GAS;PASTA;
Pasta lubrificante para tubo de PVC embalagem com 400gr;UN;29;HIDROSANITÁRIO E GAS;PASTA;
Pasta lubrificante para tubo de PVC embalagem com 950gr;UN;29;HIDROSANITÁRIO E GAS;PASTA;
Pasta para soldar  cobre e bronze;KG;29;HIDROSANITÁRIO E GAS;PASTA;
Pastilha - fachadas;M2;52;REVESTIMENTO;PASTILHA;
Pastilha - interna;M2;52;REVESTIMENTO;PASTILHA;
Pastilha - piscina;M2;52;REVESTIMENTO;PASTILHA;
Pastilha vidro;M2;52;REVESTIMENTO;PASTILHA;
Pavimentação intertravada;M2;47;PRÉ-MOLDADO DE CONCRETO;INTERTRAVADA;
Pé de cabra 19mm 3/4 x 120cm;UN;23;FERRAMENTA;PÉ CABRA;
Peça 10,0 x 5,0 em paraju bruto para telhado;M;9.1;COBERTURA ;PARAJU;
Peça 10,50 x 5,50 em paraju bruto para telhado;M;9.1;COBERTURA ;PARAJU;
Peça 13,00 X 5,00 em paraju bruto para telhado;M;9.1;COBERTURA ;PARAJU;
Peça 13,50 x 5,50 em paraju bruto para telhado;M;9.1;COBERTURA ;PARAJU;
Peça 17,00 X 5,00 em paraju bruto para telhado;M;9.1;COBERTURA ;PARAJU;
Peça 20,00 X 5,00 em paraju bruto para telhado;M;9.1;COBERTURA ;PARAJU;
Peça 27,00 X 5,00 em paraju bruto para telhado;M;9.1;COBERTURA ;PARAJU;
Peca decorativa;UN;47;PRÉ-MOLDADO DE CONCRETO;PECA;
Pedra 1;M3;3;AGREGADO ;BRITA;
Pedra 2;M3;3;AGREGADO ;BRITA;
Pedra 3;M3;3;AGREGADO ;BRITA;
Pedra 4;M3;3;AGREGADO ;BRITA;
Pedra decorativa - canjiquinha;M2;41;PEDRA DECORATIVA;CANJIQUINHA;
Pedra decorativa - degrau;M;41;PEDRA DECORATIVA;DEGRAU;
Pedra decorativa - peitoril;M;41;PEDRA DECORATIVA;PEITORIL;
Pedra decorativa - piso;M2;41;PEDRA DECORATIVA;PISO;
Pedra decorativa - rodape;M;41;PEDRA DECORATIVA;RODAPE;
Pedra decorativa - tento;M;41;PEDRA DECORATIVA;TENTO;
Pedra miracema - piso;M2;41;PEDRA DECORATIVA;PISO;
Pedra miracema - rodape;M;41;PEDRA DECORATIVA;RODAPE;
Pedra São Tomé - quartzito;M2;41;PEDRA DECORATIVA;SÃO TOMÉ;
Pedrisco limpo;M3;3;AGREGADO ;BRITA;
Pedrisco misto;M3;3;AGREGADO;BRITA;
Pele de vidro;M2;19;ESQUADRIA DE ALUMINIO;PELE DE VIDRO;
Peneira;UN;23;FERRAMENTA;PENEIRA;
Peneira media para areia;UN;23;FERRAMENTA;PENEIRA MEDIA;
Pente Bifásico;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PENTE;
Pente Monofásico;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PENTE;
Perfil de aluminio;KG;77;PERFIL DE ALUMINIO;PERFIL;
Perfil de aluminio para esquadrias;CJ;19;ESQUADRIA DE ALUMINIO;PERFIL;
Perfil dobrado;UN;74;PERFIL METÁLICO;PERFIL DOBRADO;
Perfil H laminado;KG;75;PERFIL LAMINADO;PERFIL H;
Perfil I de 6 polegadas para balancim;KG;17;ESCORAMENTO ;PERFIL METÁLICO;
Perfil I laminado;KG;75;PERFIL LAMINADO;PERFIL I;
Perfil metalico simples W250 x 32,7 kg/m (ASTM A572);KG;17;ESCORAMENTO ;PERFIL METÁLICO;
Perfil U laminado;KG;75;PERFIL LAMINADO;PERFIL U;
Perfilado em aço perfurado (largura: 50,00 mm / altura: 50,00 mm) Barr;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PERFILADO;
Perfilado em chapa de aço perfurado  ( furo no meio )(largura: 30,00 m;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PERFILADO;
Perfilado em chapa de aço perfurado  (largura: 40,00 mm / altura: 20,0;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PERFILADO;
Perfilado furado (rosca sem fim tipo U);UN;13;ELÉTRICA, TELEFONE E LÓGICA;PERFILADO;
Perfilado Perfurado 38x38mm6m (tipo U);UN;13;ELÉTRICA, TELEFONE E LÓGICA;PERFILADO;
Perfilado Perfurado 40mm x 20mm x 6m;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PERFILADO;
Perfuratriz hidráulica autopropelida sobre esteiras, potência 431 HP;UN;37.11;MÁQUINA E EQUIPAMENTO;PERFURATRIZ ;
Perfuratriz pneumática manual, capacidade de furos diâmetro 27 a 40 mm;UN;37.11;MÁQUINA E EQUIPAMENTO;PERFURATRIZ ;
Perfuratriz pneumática sobre trator de esteiras, capacidade de furos d;UN;37.11;MÁQUINA E EQUIPAMENTO;PERFURATRIZ ;
Picareta;UN;23;FERRAMENTA;PICARETA;
Picareta ponta e pá;UN;23;FERRAMENTA;PICARETA ;
Picareta ponta pa (chibanca) s/ cabo;UN;23;FERRAMENTA;PICARETA;
Pilha Alacalina energizer 2GR;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PILHA;
Pincel;UN;42;PINTURA ;PINCEL;
Pino 3 saídas 10A 2P+T 1225;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PINO;
Pino com arruela conica;UN;26;FIXAÇÃO ;PINO;
Pino com Furo 1/4 x 3 x 27mm cx com 100;UN;26;FIXAÇÃO ;PINO;
Pino de Aço 1/4 x 28 com Arruela 23mm  (Para Fincapino);UN;26;FIXAÇÃO ;PINO;
Pino e Finca Pino Curto com Porca e Arruela;UN;26;FIXAÇÃO ;PINO;
Pino Liso Ação Indireta 1/4X28 Com Arruela Conica 28mm;UN;26;FIXAÇÃO ;PINO;
Pino liso de aço (1/4 x 45 P HP ) para fincapino;UN;26;FIXAÇÃO ;PINO;
Pino para isolador 15 kv (comprimento: 294,00 mm);UN;26;FIXAÇÃO ;PINO;
Pintura asfaltica para impermeabilizacao;KG;30;IMPERMEABILIZAÇÃO;PINTURA ;
Piscina - Algicida Choque 1 Litro;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;ALGICIDA;
Piscina - Algicida Manutenção 1 Litro;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;ALGICIDA;
Piscina - Clarificante 1 Litro;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;CLARIFICANTE;
Piscina - Cloro Granulado 10 Kg ( 3x1);UN;43;PISCINA, SPA, SAUNA E BANHEIRA;CLORO;
Piscina - Flutuador para Pastilha de Cloro;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;FLUTUADOR;
Piscina - Limpa Bordas 1 Litro;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;LIMPA;
Piscina - Mangueira Corrugada para Piscina;M;43;PISCINA, SPA, SAUNA E BANHEIRA;MANGUEIRA;
Piscina - Mão de Obra Inst. Filtro Areia e verif Vasamentos;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;FILTRO;
Piscina - Peneira com Cabo Longo Aluminio;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;PENEIRA;
Piscina - PH +  Barrilha 2 Kg;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;PH;
Piscina - PH Controle 1 Litro;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;PH;
Piscina - Sulfato de Alumínio 2 Kg (3x1);UN;43;PISCINA, SPA, SAUNA E BANHEIRA;SULFATO;
Piscina - Timer Analógico + mão de Obra;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;TIMER;
Piscina - Visita Mão de obra para Manut e Limpesa;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;MANUTENÇÃO;
Piscina disp. Aspiração latão;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;PISCINA;
Piscina disp. De retorno latão;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;PISCINA;
Piscina em fibra;UN;43;PISCINA, SPA, SAUNA E BANHEIRA;PISCINA;
Piso antiderrapante em inox PNE;M2;44;PISO ;ANTIDERRAPANTE;
Piso antiderrapante PNE;M2;44;PISO ;ANTIDERRAPANTE;
Piso ceramico (33 x 33)cm;M2;44;PISO ;PISO CERAMICO;
Piso ceramico (40 x 40)cm;M2;44;PISO ;PISO CERAMICO;
Piso de borracha, completo com acessorios;M2;44;PISO ;PISO BORRACHA;
Piso em granito;M2;38;MÁRMORE E GRANITO;PISO;
Piso em marmore;M2;38;MÁRMORE E GRANITO;PISO;
Piso em miracema;M2;41;PEDRA DECORATIVA;MIRACEMA;
Piso em pedra Goias;M2;41;PEDRA DECORATIVA;PEDRA GOIAS;
Piso mosaico portugues;M2;41;PEDRA DECORATIVA;PORTUGUES;
Piso tacao em grapia (7 x 42 x 2)cm;M2;44;PISO ;TACO;
Piso tacao em ipe (7 x 42 x 2)cm;M2;44;PISO ;TACO;
Piso tacao grapia;M2;44;PISO ;TACO;
Piso tacao ipe;M2;44;PISO ;TACO;
Piso vinilico, completo com acessorios;M2;44;PISO ;PISO VINÍLICO;
Pistola de fixação de tela de alvenaria;UN;23;FERRAMENTA;PISTOLA;
Pistola finca-pinos;UN;23;FERRAMENTA;PISTOLA;
Pistola para aplicacao de silicone;UN;23;FERRAMENTA;PISTOLA;
Pistola para Fixação finca pino Carga 22;UN;23;FERRAMENTA;PISTOLA;
Placa (4 x 2)polegadas, com furo D= 1/4 polegadas;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
Placa (4 x 2)polegadas, com posto redondo;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
Placa (4 x 4)polegadas, cega;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
Placa (4 x 4)polegadas, com furo D= 1/4 polegadas;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
Placa (4 x 4)polegadas, com posto redondo;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
Placa (chapa) Policarbonato 2mm x 1000 x 2050mm ( Proteção Disjiuntore;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
Placa (espelho) de chuveiro tern.el. 4x2;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
Placa (espelho) para caixa 3x3;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
Placa (espelho) para caixa 4x2 - 1posto;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
Placa (espelho) para caixa 4x2 - 2 postos;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
Placa (espelho) para caixa 4x2 - 3 postos;UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
Placa (espelho) para caixa 4x2 (Tomada Redonda);UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
Placa (espelho) para caixa 4x2 (Tomada Vertical);UN;13;ELÉTRICA, TELEFONE E LÓGICA;PLACA;
